ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,Brands,"Download 1 ID","Download 1 name","Download 1 URL","Meta: _created_via","Meta: _last_editor_used_jetpack","Meta: _wc_gla_visibility","Meta: _wc_gla_sync_status","Meta: fb_product_item_id","Meta: _wc_facebook_sync_enabled","Meta: fb_visibility","Meta: fb_product_description","Meta: _wc_facebook_product_image_source","Meta: _wc_facebook_commerce_enabled","Meta: _wc_gla_synced_at","Meta: _wc_gla_mc_status","Meta: _product_addons_exclude_global","Meta: fb_product_group_id","Meta: fb_product_image","Meta: fb_product_price","Meta: _wc_facebook_enhanced_catalog_attributes_product_length","Meta: _wc_facebook_enhanced_catalog_attributes_product_width","Meta: _wc_facebook_enhanced_catalog_attributes_color","Meta: _wc_facebook_enhanced_catalog_attributes_material","Meta: _wc_facebook_enhanced_catalog_attributes_pattern","Meta: _wc_facebook_enhanced_catalog_attributes_decor_style","Meta: _wc_facebook_enhanced_catalog_attributes_additional_features","Meta: _wc_facebook_enhanced_catalog_attributes_occasion","Meta: _wc_facebook_enhanced_catalog_attributes_standard_features","Meta: _wc_facebook_enhanced_catalog_attributes_size","Meta: _wc_facebook_enhanced_catalog_attributes_shape","Meta: _wc_facebook_enhanced_catalog_attributes_scent","Meta: _wc_facebook_enhanced_catalog_attributes_recommended_rooms","Meta: _wc_facebook_enhanced_catalog_attributes_product_weight","Meta: _wc_facebook_enhanced_catalog_attributes_product_height","Meta: _wc_facebook_enhanced_catalog_attributes_power_type","Meta: _wc_facebook_enhanced_catalog_attributes_number_of_shelves","Meta: _wc_facebook_enhanced_catalog_attributes_numberof_lights","Meta: _wc_facebook_enhanced_catalog_attributes_age_group","Meta: _wc_facebook_enhanced_catalog_attributes_number_of_drawers","Meta: _wc_facebook_enhanced_catalog_attributes_mount_type","Meta: _wc_facebook_enhanced_catalog_attributes_light_bulb_type","Meta: _wc_facebook_enhanced_catalog_attributes_is_powered","Meta: _wc_facebook_enhanced_catalog_attributes_is_assembly_required","Meta: _wc_facebook_enhanced_catalog_attributes_gender","Meta: _wc_facebook_enhanced_catalog_attributes_finish","Meta: _wc_facebook_enhanced_catalog_attributes_character","Meta: _wc_facebook_enhanced_catalog_attributes_capacity","Meta: _wc_facebook_enhanced_catalog_attributes_brand","Meta: _wc_facebook_enhanced_catalog_attributes_theme","Meta: _product_addons","Meta: _wpcom_is_markdown","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 2 default","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Attribute 4 name","Attribute 4 value(s)","Attribute 4 visible","Attribute 4 global","Attribute 5 name","Attribute 5 value(s)","Attribute 5 visible","Attribute 5 global"
372,"simple, downloadable, virtual",,,"One Red Circle",-1,0,visible,,"There's a red circle. There are three other circles. They aren't red. You like the red circle. You want to buy it. \n \nAfter checkout, you'll get a link to download your exclusive and valuable purchase. This is a good financial decision.",,,taxable,,1,,,0,0,,,,,0,,1800,2000,Circles,,,https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/Red-circles-1.png,-1,-1,,,,,,,0,,2857c59e-72a0-43ca-9be2-65998f2c3279,"Red Circles",https://shapeshack.store/wp-content/uploads/2021/02/Red-circles-1.png,ajax-product-importer,classic-editor,dont-sync-and-show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,"simple, downloadable, virtual",,,"Angular in Red",1,0,visible,,"Two triangles on half a red background. Two sandwiches on a red napkin. You suddenly feel hungry. Time for a snack. \n \nAfter checkout, you'll get a link to download your exclusive and valuable purchase. This is a good financial decision.",,,taxable,,1,,,0,0,,,,,0,,,3199,Triangles,,,https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/half-red.png,1,10,,,,,,,0,,732792c3-872c-4c6a-8d41-6cd772419c0f,"Angular in Red",https://shapeshack.store/wp-content/uploads/2021/02/half-red.png,ajax-product-importer,classic-editor,dont-sync-and-show,not-synced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,variation,MH13-XL-Blue,,"Marco Lightweight Active Hoodie - XL, Blue",1,0,visible,,"<p>For cold-weather training or post-game layering, you need something more than a basic fleece. Our Marco Lightweight Active Hoodie brings both style and performance to the plate, court, or touchline. The smooth-faced, brushed-back fabric blocks wind and traps body heat, while integrated Cocona&reg; fibers pull moisture away.</p> <p>&bull; Light blue heather full zip hoodie.<br />&bull; Fitted flatlock seams.<br />&bull; Matching lining and drawstring. <br />&bull; Machine wash/dry.</p>",,,taxable,,1,100,,0,0,,,,,0,,,74,,,,"https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mh13-blue_main.jpg, https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mh13-blue_alt1.jpg, https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mh13-blue_back.jpg",,,MH13,,,,,,0,,,,,ajax-product-importer,,,synced,,,,,,,1740884618,disapproved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,,0,Color,Blue,,0,
666,variation,MH13-XL-Green,,"Marco Lightweight Active Hoodie - XL, Green",1,0,visible,,"<p>For cold-weather training or post-game layering, you need something more than a basic fleece. Our Marco Lightweight Active Hoodie brings both style and performance to the plate, court, or touchline. The smooth-faced, brushed-back fabric blocks wind and traps body heat, while integrated Cocona&reg; fibers pull moisture away.</p> <p>&bull; Light blue heather full zip hoodie.<br />&bull; Fitted flatlock seams.<br />&bull; Matching lining and drawstring. <br />&bull; Machine wash/dry.</p>",,,taxable,,1,100,,0,0,,,,,0,,,74,,,,https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mh13-green_main.jpg,,,MH13,,,,,,0,,,,,ajax-product-importer,,,synced,,,,,,,1740884618,disapproved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,,0,Color,Green,,0,
667,variation,MH13-XL-Lavender,,"Marco Lightweight Active Hoodie - XL, Lavender",1,0,visible,,"<p>For cold-weather training or post-game layering, you need something more than a basic fleece. Our Marco Lightweight Active Hoodie brings both style and performance to the plate, court, or touchline. The smooth-faced, brushed-back fabric blocks wind and traps body heat, while integrated Cocona&reg; fibers pull moisture away.</p> <p>&bull; Light blue heather full zip hoodie.<br />&bull; Fitted flatlock seams.<br />&bull; Matching lining and drawstring. <br />&bull; Machine wash/dry.</p>",,,taxable,,1,100,,0,0,,,,,0,,,74,,,,https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mh13-lavender_main.jpg,,,MH13,,,,,,0,,,,,ajax-product-importer,,,synced,,,,,,,1740884618,disapproved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,,0,Color,Lavender,,0,
668,variation,MH13-XS-Blue,,"Marco Lightweight Active Hoodie - XS, Blue",1,0,visible,,"<p>For cold-weather training or post-game layering, you need something more than a basic fleece. Our Marco Lightweight Active Hoodie brings both style and performance to the plate, court, or touchline. The smooth-faced, brushed-back fabric blocks wind and traps body heat, while integrated Cocona&reg; fibers pull moisture away.</p> <p>&bull; Light blue heather full zip hoodie.<br />&bull; Fitted flatlock seams.<br />&bull; Matching lining and drawstring. <br />&bull; Machine wash/dry.</p>",,,taxable,,1,100,,0,0,,,,,0,,,74,,,,"https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mh13-blue_main.jpg, https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mh13-blue_alt1.jpg, https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mh13-blue_back.jpg",,,MH13,,,,,,0,,,,,ajax-product-importer,,,synced,,,,,,,1740884618,disapproved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,,0,Color,Blue,,0,
669,variation,MH13-XS-Green,,"Marco Lightweight Active Hoodie - XS, Green",1,0,visible,,"<p>For cold-weather training or post-game layering, you need something more than a basic fleece. Our Marco Lightweight Active Hoodie brings both style and performance to the plate, court, or touchline. The smooth-faced, brushed-back fabric blocks wind and traps body heat, while integrated Cocona&reg; fibers pull moisture away.</p> <p>&bull; Light blue heather full zip hoodie.<br />&bull; Fitted flatlock seams.<br />&bull; Matching lining and drawstring. <br />&bull; Machine wash/dry.</p>",,,taxable,,1,100,,0,0,,,,,0,,,74,,,,https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mh13-green_main.jpg,,,MH13,,,,,,0,,,,,ajax-product-importer,,,synced,,,,,,,1740884618,disapproved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,,0,Color,Green,,0,
670,variation,MH13-XS-Lavender,,"Marco Lightweight Active Hoodie - XS, Lavender",1,0,visible,,"<p>For cold-weather training or post-game layering, you need something more than a basic fleece. Our Marco Lightweight Active Hoodie brings both style and performance to the plate, court, or touchline. The smooth-faced, brushed-back fabric blocks wind and traps body heat, while integrated Cocona&reg; fibers pull moisture away.</p> <p>&bull; Light blue heather full zip hoodie.<br />&bull; Fitted flatlock seams.<br />&bull; Matching lining and drawstring. <br />&bull; Machine wash/dry.</p>",,,taxable,,1,100,,0,0,,,,,0,,,74,,,,https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mh13-lavender_main.jpg,,,MH13,,,,,,0,,,,,ajax-product-importer,,,synced,,,,,,,1740884618,disapproved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,,0,Color,Lavender,,0,
671,variable,MJ01,,"Beaumont Summit Kit",1,0,visible,"This is a variable product called a Beaumont Summit Kit","<p>The smooth nylon shell around the Beaumont Summit Kit combats wind, reinforced with a cold-fighting brushed fleece layer. The jacket is reversible, giving you a new look for the return trek. Ample pocket space rounds out this hiker's paradise package.</p> <p>&bull; Yellow full zip rain jacket.<br />&bull; Full-zip front. <br />&bull; Stand-up collar. <br />&bull; Elasticized cuffs. <br />&bull; Machine wash/dry.</p>",,,taxable,,0,0,,0,0,,,,,1,,,,Jackets,,,"https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mj01-yellow_main.jpg, https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mj01-yellow_alt1.jpg, https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mj01-yellow_back.jpg",,,,,,,,,0,,,,,ajax-product-importer,,sync-and-show,synced,,,,,,,1740884618,disapproved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,"XS, S, M, L, XL",1,0,Color,"Orange, Red, Yellow",1,0,
672,variation,MJ01-L-Orange,,"Beaumont Summit Kit - L, Orange",1,0,visible,,"<p>The smooth nylon shell around the Beaumont Summit Kit combats wind, reinforced with a cold-fighting brushed fleece layer. The jacket is reversible, giving you a new look for the return trek. Ample pocket space rounds out this hiker's paradise package.</p> <p>&bull; Yellow full zip rain jacket.<br />&bull; Full-zip front. <br />&bull; Stand-up collar. <br />&bull; Elasticized cuffs. <br />&bull; Machine wash/dry.</p>",,,taxable,,1,100,,0,0,,,,,0,,,42,,,,https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mj01-orange_main.jpg,,,MJ01,,,,,,0,,,,,ajax-product-importer,,,synced,,,,,,,1740884618,disapproved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,,0,Color,Orange,,0,
673,variation,MJ01-L-Red,,"Beaumont Summit Kit - L, Red",1,0,visible,,"<p>The smooth nylon shell around the Beaumont Summit Kit combats wind, reinforced with a cold-fighting brushed fleece layer. The jacket is reversible, giving you a new look for the return trek. Ample pocket space rounds out this hiker's paradise package.</p> <p>&bull; Yellow full zip rain jacket.<br />&bull; Full-zip front. <br />&bull; Stand-up collar. <br />&bull; Elasticized cuffs. <br />&bull; Machine wash/dry.</p>",,,taxable,,1,100,,0,0,,,,,0,,,42,,,,https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mj01-red_main.jpg,,,MJ01,,,,,,0,,,,,ajax-product-importer,,,synced,,,,,,,1740884618,disapproved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,,0,Color,Red,,0,
674,variation,MJ01-L-Yellow,,"Beaumont Summit Kit - L, Yellow",1,0,visible,,"<p>The smooth nylon shell around the Beaumont Summit Kit combats wind, reinforced with a cold-fighting brushed fleece layer. The jacket is reversible, giving you a new look for the return trek. Ample pocket space rounds out this hiker's paradise package.</p> <p>&bull; Yellow full zip rain jacket.<br />&bull; Full-zip front. <br />&bull; Stand-up collar. <br />&bull; Elasticized cuffs. <br />&bull; Machine wash/dry.</p>",,,taxable,,1,100,,0,0,,,,,0,,,42,,,,"https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mj01-yellow_main.jpg, https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mj01-yellow_alt1.jpg, https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mj01-yellow_back.jpg",,,MJ01,,,,,,0,,,,,ajax-product-importer,,,synced,,,,,,,1740884618,disapproved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,,0,Color,Yellow,,0,
675,variation,MJ01-M-Orange,,"Beaumont Summit Kit - M, Orange",1,0,visible,,"<p>The smooth nylon shell around the Beaumont Summit Kit combats wind, reinforced with a cold-fighting brushed fleece layer. The jacket is reversible, giving you a new look for the return trek. Ample pocket space rounds out this hiker's paradise package.</p> <p>&bull; Yellow full zip rain jacket.<br />&bull; Full-zip front. <br />&bull; Stand-up collar. <br />&bull; Elasticized cuffs. <br />&bull; Machine wash/dry.</p>",,,taxable,,1,100,,0,0,,,,,0,,,42,,,,https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mj01-orange_main.jpg,,,MJ01,,,,,,0,,,,,ajax-product-importer,,,synced,,,,,,,1740884618,disapproved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,,0,Color,Orange,,0,
676,variation,MJ01-M-Red,,"Beaumont Summit Kit - M, Red",1,0,visible,,"<p>The smooth nylon shell around the Beaumont Summit Kit combats wind, reinforced with a cold-fighting brushed fleece layer. The jacket is reversible, giving you a new look for the return trek. Ample pocket space rounds out this hiker's paradise package.</p> <p>&bull; Yellow full zip rain jacket.<br />&bull; Full-zip front. <br />&bull; Stand-up collar. <br />&bull; Elasticized cuffs. <br />&bull; Machine wash/dry.</p>",,,taxable,,1,100,,0,0,,,,,0,,,42,,,,https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mj01-red_main.jpg,,,MJ01,,,,,,0,,,,,ajax-product-importer,,,synced,,,,,,,1740884618,disapproved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,,0,Color,Red,,0,
677,variation,MJ01-M-Yellow,,"Beaumont Summit Kit - M, Yellow",1,0,visible,,"<p>The smooth nylon shell around the Beaumont Summit Kit combats wind, reinforced with a cold-fighting brushed fleece layer. The jacket is reversible, giving you a new look for the return trek. Ample pocket space rounds out this hiker's paradise package.</p> <p>&bull; Yellow full zip rain jacket.<br />&bull; Full-zip front. <br />&bull; Stand-up collar. <br />&bull; Elasticized cuffs. <br />&bull; Machine wash/dry.</p>",,,taxable,,1,100,,0,0,,,,,0,,,42,,,,"https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mj01-yellow_main.jpg, https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mj01-yellow_alt1.jpg, https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mj01-yellow_back.jpg",,,MJ01,,,,,,0,,,,,ajax-product-importer,,,synced,,,,,,,1740884618,disapproved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,,0,Color,Yellow,,0,
678,variation,MJ01-S-Orange,,"Beaumont Summit Kit - S, Orange",1,0,visible,,"<p>The smooth nylon shell around the Beaumont Summit Kit combats wind, reinforced with a cold-fighting brushed fleece layer. The jacket is reversible, giving you a new look for the return trek. Ample pocket space rounds out this hiker's paradise package.</p> <p>&bull; Yellow full zip rain jacket.<br />&bull; Full-zip front. <br />&bull; Stand-up collar. <br />&bull; Elasticized cuffs. <br />&bull; Machine wash/dry.</p>",,,taxable,,1,100,,0,0,,,,,0,,,42,,,,https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mj01-orange_main.jpg,,,MJ01,,,,,,0,,,,,ajax-product-importer,,,synced,,,,,,,1740884618,disapproved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,,0,Color,Orange,,0,
679,variation,MJ01-S-Red,,"Beaumont Summit Kit - S, Red",1,0,visible,,"<p>The smooth nylon shell around the Beaumont Summit Kit combats wind, reinforced with a cold-fighting brushed fleece layer. The jacket is reversible, giving you a new look for the return trek. Ample pocket space rounds out this hiker's paradise package.</p> <p>&bull; Yellow full zip rain jacket.<br />&bull; Full-zip front. <br />&bull; Stand-up collar. <br />&bull; Elasticized cuffs. <br />&bull; Machine wash/dry.</p>",,,taxable,,1,100,,0,0,,,,,0,,,42,,,,https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mj01-red_main.jpg,,,MJ01,,,,,,0,,,,,ajax-product-importer,,,synced,,,,,,,1740884618,disapproved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,,0,Color,Red,,0,
680,variation,MJ01-S-Yellow,,"Beaumont Summit Kit - S, Yellow",1,0,visible,,"<p>The smooth nylon shell around the Beaumont Summit Kit combats wind, reinforced with a cold-fighting brushed fleece layer. The jacket is reversible, giving you a new look for the return trek. Ample pocket space rounds out this hiker's paradise package.</p> <p>&bull; Yellow full zip rain jacket.<br />&bull; Full-zip front. <br />&bull; Stand-up collar. <br />&bull; Elasticized cuffs. <br />&bull; Machine wash/dry.</p>",,,taxable,,1,100,,0,0,,,,,0,,,42,,,,"https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mj01-yellow_main.jpg, https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mj01-yellow_alt1.jpg, https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mj01-yellow_back.jpg",,,MJ01,,,,,,0,,,,,ajax-product-importer,,,synced,,,,,,,1740884618,disapproved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,,0,Color,Yellow,,0,
681,variation,MJ01-XL-Orange,,"Beaumont Summit Kit - XL, Orange",1,0,visible,,"<p>The smooth nylon shell around the Beaumont Summit Kit combats wind, reinforced with a cold-fighting brushed fleece layer. The jacket is reversible, giving you a new look for the return trek. Ample pocket space rounds out this hiker's paradise package.</p> <p>&bull; Yellow full zip rain jacket.<br />&bull; Full-zip front. <br />&bull; Stand-up collar. <br />&bull; Elasticized cuffs. <br />&bull; Machine wash/dry.</p>",,,taxable,,1,100,,0,0,,,,,0,,,42,,,,https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mj01-orange_main.jpg,,,MJ01,,,,,,0,,,,,ajax-product-importer,,,synced,,,,,,,1740884618,disapproved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,,0,Color,Orange,,0,
682,variation,MJ01-XL-Red,,"Beaumont Summit Kit - XL, Red",1,0,visible,,"<p>The smooth nylon shell around the Beaumont Summit Kit combats wind, reinforced with a cold-fighting brushed fleece layer. The jacket is reversible, giving you a new look for the return trek. Ample pocket space rounds out this hiker's paradise package.</p> <p>&bull; Yellow full zip rain jacket.<br />&bull; Full-zip front. <br />&bull; Stand-up collar. <br />&bull; Elasticized cuffs. <br />&bull; Machine wash/dry.</p>",,,taxable,,1,100,,0,0,,,,,0,,,42,,,,https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mj01-red_main.jpg,,,MJ01,,,,,,0,,,,,ajax-product-importer,,,synced,,,,,,,1740884618,disapproved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,,0,Color,Red,,0,
693,variation,MJ01-XL-Yellow,,"Beaumont Summit Kit - XL, Yellow",1,0,visible,,"<p>The smooth nylon shell around the Beaumont Summit Kit combats wind, reinforced with a cold-fighting brushed fleece layer. The jacket is reversible, giving you a new look for the return trek. Ample pocket space rounds out this hiker's paradise package.</p> <p>&bull; Yellow full zip rain jacket.<br />&bull; Full-zip front. <br />&bull; Stand-up collar. <br />&bull; Elasticized cuffs. <br />&bull; Machine wash/dry.</p>",,,taxable,,1,100,,0,0,,,,,0,,,42,,,,"https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mj01-yellow_main.jpg, https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mj01-yellow_alt1.jpg, https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mj01-yellow_back.jpg",,,MJ01,,,,,,0,,,,,ajax-product-importer,,,synced,,,,,,,1740884618,disapproved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,,0,Color,Yellow,,0,
694,variation,MJ01-XS-Orange,,"Beaumont Summit Kit - XS, Orange",1,0,visible,,"<p>The smooth nylon shell around the Beaumont Summit Kit combats wind, reinforced with a cold-fighting brushed fleece layer. The jacket is reversible, giving you a new look for the return trek. Ample pocket space rounds out this hiker's paradise package.</p> <p>&bull; Yellow full zip rain jacket.<br />&bull; Full-zip front. <br />&bull; Stand-up collar. <br />&bull; Elasticized cuffs. <br />&bull; Machine wash/dry.</p>",,,taxable,,1,100,,0,0,,,,,0,,,42,,,,https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mj01-orange_main.jpg,,,MJ01,,,,,,0,,,,,ajax-product-importer,,,synced,,,,,,,1740884618,disapproved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,,0,Color,Orange,,0,
695,variation,MJ01-XS-Red,,"Beaumont Summit Kit - XS, Red",1,0,visible,,"<p>The smooth nylon shell around the Beaumont Summit Kit combats wind, reinforced with a cold-fighting brushed fleece layer. The jacket is reversible, giving you a new look for the return trek. Ample pocket space rounds out this hiker's paradise package.</p> <p>&bull; Yellow full zip rain jacket.<br />&bull; Full-zip front. <br />&bull; Stand-up collar. <br />&bull; Elasticized cuffs. <br />&bull; Machine wash/dry.</p>",,,taxable,,1,100,,0,0,,,,,0,,,42,,,,https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mj01-red_main.jpg,,,MJ01,,,,,,0,,,,,ajax-product-importer,,,synced,,,,,,,1740884618,disapproved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,,0,Color,Red,,0,
696,variation,MJ01-XS-Yellow,,"Beaumont Summit Kit - XS, Yellow",1,0,visible,,"<p>The smooth nylon shell around the Beaumont Summit Kit combats wind, reinforced with a cold-fighting brushed fleece layer. The jacket is reversible, giving you a new look for the return trek. Ample pocket space rounds out this hiker's paradise package.</p> <p>&bull; Yellow full zip rain jacket.<br />&bull; Full-zip front. <br />&bull; Stand-up collar. <br />&bull; Elasticized cuffs. <br />&bull; Machine wash/dry.</p>",,,taxable,,1,100,,0,0,,,,,0,,,42,,,,"https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mj01-yellow_main.jpg, https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mj01-yellow_alt1.jpg, https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mj01-yellow_back.jpg",,,MJ01,,,,,,0,,,,,ajax-product-importer,,,synced,,,,,,,1740884618,disapproved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,,0,Color,Yellow,,0,
697,variable,MJ02,,"Hyperion Elements Jacket",1,0,visible,"This is a variable product called a Hyperion Elements Jacket","<p>Boldly face high winds, frigid temps and stormy weather the whole winter through in the Hyperion Elements Jacket. LumaTech&trade; insulating technology helps maintain your core temperature and wick sweat. The smooth shell is water repellent and quilted to retain body heat.</p> <p>&bull; Lime 1/4 zip pullover.<br />&bull; Split pocket. <br />&bull; Thumb holes. <br />&bull; Machine wash/hang to dry.</p>",,,taxable,,0,0,,0,0,,,,,1,,,,Jackets,,,"https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mj02-green_main.jpg, https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mj02-green_alt1.jpg, https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mj02-green_back.jpg",,,,,,,,,0,,,,,ajax-product-importer,,sync-and-show,synced,,,,,,,1740884618,expiring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,"XS, S, M, L, XL",1,0,Color,"Green, Orange, Red",1,0,
698,variation,MJ02-L-Green,,"Hyperion Elements Jacket - L, Green",1,0,visible,,"<p>Boldly face high winds, frigid temps and stormy weather the whole winter through in the Hyperion Elements Jacket. LumaTech&trade; insulating technology helps maintain your core temperature and wick sweat. The smooth shell is water repellent and quilted to retain body heat.</p> <p>&bull; Lime 1/4 zip pullover.<br />&bull; Split pocket. <br />&bull; Thumb holes. <br />&bull; Machine wash/hang to dry.</p>",,,taxable,,1,100,,0,0,,,,,0,,,51,,,,"https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mj02-green_main.jpg, https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mj02-green_alt1.jpg, https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mj02-green_back.jpg",,,MJ02,,,,,,0,,,,,ajax-product-importer,,,synced,,,,,,,1740884618,disapproved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,,0,Color,Green,,0,
699,variation,MJ02-L-Orange,,"Hyperion Elements Jacket - L, Orange",1,0,visible,,"<p>Boldly face high winds, frigid temps and stormy weather the whole winter through in the Hyperion Elements Jacket. LumaTech&trade; insulating technology helps maintain your core temperature and wick sweat. The smooth shell is water repellent and quilted to retain body heat.</p> <p>&bull; Lime 1/4 zip pullover.<br />&bull; Split pocket. <br />&bull; Thumb holes. <br />&bull; Machine wash/hang to dry.</p>",,,taxable,,1,100,,0,0,,,,,0,,,51,,,,https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mj02-orange_main.jpg,,,MJ02,,,,,,0,,,,,ajax-product-importer,,,synced,,,,,,,1740884618,disapproved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,,0,Color,Orange,,0,
700,variation,MJ02-L-Red,,"Hyperion Elements Jacket - L, Red",1,0,visible,,"<p>Boldly face high winds, frigid temps and stormy weather the whole winter through in the Hyperion Elements Jacket. LumaTech&trade; insulating technology helps maintain your core temperature and wick sweat. The smooth shell is water repellent and quilted to retain body heat.</p> <p>&bull; Lime 1/4 zip pullover.<br />&bull; Split pocket. <br />&bull; Thumb holes. <br />&bull; Machine wash/hang to dry.</p>",,,taxable,,1,100,,0,0,,,,,0,,,51,,,,https://iapiwoo.wpcomstaging.com/wp-content/uploads/2025/03/mj02-red_main.jpg,,,MJ02,,,,,,0,,,,,ajax-product-importer,,,synced,,,,,,,1740798179,expiring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,,0,Color,Red,,0,
